ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:45:40,server_15,25.06,18.23,306.93,232.22,11.13
21:45:40,server_16,85.1,93.57,831.18,419.64,71.34
21:45:40,server_13,93.64,25.83,992.22,648.04,121.86
21:45:40,server_18,21.29,25.68,215.84,274.75,0.0
21:45:40,server_19,28.38,24.77,11.84,16.55,6677.08
21:45:40,server_20,93.46,15.32,972.25,1389.71,69.54
21:45:40,server_17,91.75,95.84,921.3,642.65,144.68
21:45:40,server_12,95.49,11.19,882.27,1107.08,96.11
21:45:40,server_11,45.45,66.7,3300.16,3815.38,1590.06
21:45:40,server_1,63.21,70.69,560.55,398.71,165.48
21:45:40,server_9,21.8,19.24,206.58,157.25,136.35
21:45:40,server_8,53.23,63.4,543.43,783.92,31.86
21:45:40,server_7,21.54,99.13,202.26,171.48,158.58
21:45:40,server_6,15.0,81.02,68.26,78.93,14.22
21:45:40,server_5,64.61,63.18,662.55,962.97,33.37
21:45:40,server_4,55.52,33.77,17487.86,17502.25,66.68
21:45:40,server_3,58.01,54.53,553.24,556.15,10.26
21:45:40,server_2,40.46,50.57,409.91,353.54,50.02
21:45:40,server_10,20.04,93.97,236.68,318.92,0.0
21:45:45,server_13,22.3,32.87,198.18,235.91,62.83
21:45:45,server_14,69.84,83.33,659.9,827.58,68.44
21:45:45,server_15,51.67,21.34,527.2,611.36,1.16
21:45:45,server_20,86.32,99.01,871.01,765.61,99.66
21:45:45,server_18,42.28,39.77,480.06,248.56,0.0
21:45:45,server_19,51.47,56.18,495.83,466.59,58.45
21:45:45,server_12,96.52,90.15,918.9,1266.33,53.78
21:45:45,server_16,54.65,58.48,590.58,619.58,150.47
21:45:45,server_11,49.05,53.64,481.98,307.83,48.32
21:45:45,server_17,13.12,90.56,139.21,133.7,78.17
21:45:45,server_9,28.13,52.24,295.75,419.72,0.0
21:45:45,server_10,41.65,50.72,508.4,760.97,17.28
21:45:45,server_2,76.98,52.87,18098.21,21031.92,149.03
21:45:45,server_3,26.98,28.72,147.07,124.75,9562.4
21:45:45,server_4,53.53,40.96,3110.45,3107.12,1926.37
21:45:45,server_1,43.52,42.83,2946.55,3451.3,1216.5
21:45:45,server_6,92.64,94.44,905.91,971.81,63.43
21:45:45,server_7,29.77,37.02,333.61,484.91,37.86
21:45:45,server_8,62.66,61.83,619.57,816.05,61.66
21:45:45,server_5,1.37,89.44,66.03,87.98,62.15
21:45:50,server_20,34.48,32.43,435.35,462.0,0.0
21:45:50,server_12,50.74,61.99,579.17,684.32,44.63
21:45:50,server_19,49.22,58.14,515.64,554.01,72.52
21:45:50,server_18,53.97,70.91,469.01,397.79,44.27
21:45:50,server_17,94.59,24.1,874.3,939.49,95.48
21:45:50,server_16,97.82,23.36,889.99,951.68,80.44
21:45:50,server_15,90.45,1.4,885.64,526.6,0.0
21:45:50,server_14,40.79,38.11,69.87,60.33,5052.96
21:45:50,server_13,58.02,54.59,6985.54,6813.66,17.86
21:45:50,server_11,90.78,7.92,892.46,988.87,0.0
21:45:50,server_7,33.23,45.54,313.38,292.62,91.16
21:45:50,server_9,62.85,40.44,1745.38,1903.61,1196.9
21:45:50,server_8,89.35,19.15,893.63,934.27,0.0
21:45:50,server_6,42.58,52.84,4432.25,3924.91,1892.95
21:45:50,server_5,50.16,49.48,478.7,475.92,88.19
21:45:50,server_4,21.74,83.93,285.89,415.42,61.24
21:45:50,server_3,62.21,64.28,584.76,720.07,171.68
21:45:50,server_2,23.87,27.89,275.54,325.68,55.75
21:45:50,server_1,95.86,90.9,996.51,1480.9,113.54
21:45:50,server_10,17.11,99.39,113.79,122.81,0.0
21:45:55,server_15,24.41,36.17,311.3,411.78,36.11
21:45:55,server_13,42.15,56.96,2754.06,2460.74,1239.84
21:45:55,server_14,63.33,75.69,597.45,853.17,35.4
21:45:55,server_16,92.63,18.61,998.29,1242.78,31.44
21:45:55,server_12,78.28,43.33,6504.05,6248.59,146.61
21:45:55,server_18,55.59,54.89,475.85,458.82,53.92
21:45:55,server_19,46.51,60.0,494.61,543.29,39.73
21:45:55,server_20,67.88,61.2,2022.9,1818.62,1689.62
21:45:55,server_17,17.77,89.68,154.27,187.7,0.0
21:45:55,server_11,51.21,48.92,537.53,387.72,0.0
21:45:55,server_1,85.8,26.42,871.18,788.66,44.27
21:45:55,server_9,41.47,43.58,4942.07,4307.88,1078.95
21:45:55,server_2,23.79,21.69,316.38,242.92,0.0
21:45:55,server_3,28.27,92.78,271.64,216.35,16.54
21:45:55,server_4,52.92,52.98,18202.93,14889.56,185.36
21:45:55,server_10,43.74,42.99,3559.82,4130.04,667.01
21:45:55,server_6,47.33,49.06,160.53,237.25,4028.16
21:45:55,server_7,16.65,83.09,273.53,319.07,28.52
21:45:55,server_8,39.78,47.08,468.75,698.13,0.0
21:45:55,server_5,43.85,39.33,412.13,458.09,0.0
21:46:00,server_13,48.02,54.26,506.0,357.96,0.0
21:46:00,server_20,93.98,94.51,928.78,1085.8,22.82
21:46:00,server_19,74.84,46.9,19687.23,17358.33,16.46
21:46:00,server_18,97.72,93.11,1022.27,1414.99,114.65
21:46:00,server_17,53.03,50.37,560.53,553.61,80.21
21:46:00,server_16,92.6,92.62,968.33,1148.29,23.62
21:46:00,server_15,47.73,56.25,496.1,474.46,69.96
21:46:00,server_14,93.58,1.82,926.23,1301.3,0.0
21:46:00,server_12,36.08,42.31,334.34,473.83,0.0
21:46:00,server_11,88.6,87.55,973.42,1029.31,21.04
21:46:00,server_1,50.44,70.58,454.82,416.38,89.41
21:46:00,server_9,87.96,91.52,772.66,634.58,140.5
21:46:00,server_8,58.83,61.8,1643.1,1860.24,1507.54
21:46:00,server_7,46.78,55.81,521.46,703.21,0.0
21:46:00,server_6,45.92,37.52,486.29,361.06,0.0
21:46:00,server_5,40.11,50.01,362.07,478.62,0.0
21:46:00,server_4,94.43,94.36,944.34,754.29,139.27
21:46:00,server_3,84.7,7.81,922.32,944.07,0.0
21:46:00,server_2,61.29,69.85,2274.07,2384.77,1338.98
21:46:00,server_10,17.35,86.64,175.51,211.1,55.0
21:46:05,server_13,61.23,75.99,551.9,605.85,62.6
21:46:05,server_14,51.97,32.91,17062.43,15568.53,181.24
21:46:05,server_15,64.21,61.36,508.34,278.76,19.05
21:46:05,server_16,22.33,25.72,152.58,108.96,0.0
21:46:05,server_12,60.38,57.39,493.92,617.84,49.62
21:46:05,server_18,53.06,67.16,1104.69,905.06,875.72
21:46:05,server_19,54.04,70.99,482.12,552.75,85.8
21:46:05,server_20,40.47,51.49,3722.53,4236.3,1002.77
21:46:05,server_17,43.43,44.87,435.96,365.04,185.17
21:46:05,server_11,41.37,65.4,398.36,284.2,3.61
21:46:05,server_1,20.67,96.56,180.4,129.62,26.55
21:46:05,server_9,89.46,81.97,878.8,496.96,48.4
21:46:05,server_8,91.17,91.53,910.61,947.99,79.19
21:46:05,server_7,99.32,87.97,932.6,1390.69,83.87
21:46:05,server_6,60.21,73.16,569.73,697.38,27.35
21:46:05,server_5,31.7,47.93,255.75,223.27,2.62
21:46:05,server_4,47.66,41.22,525.28,428.48,12.32
21:46:05,server_3,12.12,88.23,44.99,48.24,158.85
21:46:05,server_2,94.71,10.44,1045.35,1015.35,56.64
21:46:05,server_10,21.47,35.31,291.36,222.28,39.32
21:46:10,server_13,60.81,66.99,4528.21,5357.06,1470.98
21:46:10,server_14,88.9,96.67,860.02,671.99,0.0
21:46:10,server_15,53.97,52.29,4668.04,5082.67,744.19
21:46:10,server_16,85.04,85.74,903.17,613.53,104.35
21:46:10,server_20,63.79,49.45,4680.48,5325.09,1932.9
21:46:10,server_18,62.61,53.07,11896.36,12517.71,14.1
21:46:10,server_19,26.38,37.55,186.87,276.67,3813.8
21:46:10,server_12,7.6,86.98,19.94,24.82,67.98
21:46:10,server_17,51.79,36.01,8758.64,8838.75,33.41
21:46:10,server_11,33.42,40.02,377.25,408.77,96.26
21:46:10,server_1,60.86,77.08,612.75,425.78,156.43
21:46:10,server_9,87.65,9.29,826.88,1104.64,25.43
21:46:10,server_2,43.92,42.03,407.22,376.5,155.6
21:46:10,server_3,69.21,63.11,698.88,903.99,23.68
21:46:10,server_4,72.87,47.01,8530.59,7278.63,186.2
21:46:10,server_10,94.35,93.31,1060.44,1300.59,136.55
21:46:10,server_6,40.05,58.45,383.85,432.16,70.76
21:46:10,server_7,48.62,53.45,4854.75,5477.16,1781.13
21:46:10,server_8,24.68,39.56,290.28,165.24,70.84
21:46:10,server_5,37.91,48.57,442.78,562.27,0.0
21:46:15,server_12,25.49,36.05,258.99,241.99,30.32
21:46:15,server_19,99.88,94.83,1058.66,1389.05,149.41
21:46:15,server_18,50.13,45.3,547.48,346.25,42.46
21:46:15,server_17,33.51,13.8,397.02,575.38,110.29
21:46:15,server_16,99.19,97.48,965.26,1058.69,146.1
21:46:15,server_15,71.71,51.82,16854.95,14972.66,189.19
21:46:15,server_14,50.66,48.57,434.73,393.73,28.7
21:46:15,server_13,35.86,28.42,287.81,245.96,0.0
21:46:15,server_20,27.96,97.09,380.01,345.65,98.21
21:46:15,server_11,21.52,22.85,165.07,100.51,5057.3
21:46:15,server_9,48.4,65.99,499.88,418.16,34.73
21:46:15,server_8,63.86,57.35,614.43,655.2,0.0
21:46:15,server_7,39.71,48.14,383.69,199.65,72.22
21:46:15,server_6,38.61,34.92,111.73,58.72,3949.23
21:46:15,server_5,40.29,53.17,4352.08,4730.71,890.57
21:46:15,server_4,67.25,31.95,16990.41,19675.74,119.63
21:46:15,server_3,30.3,33.45,247.26,202.88,29.38
21:46:15,server_2,75.46,31.86,15236.19,15818.0,9.82
21:46:15,server_1,85.13,82.39,894.82,1182.1,90.57
21:46:15,server_10,41.13,43.91,412.07,568.93,79.49
21:46:20,server_13,22.91,30.15,148.8,119.62,76.25
21:46:20,server_14,61.78,53.9,4698.81,4033.26,1978.16
21:46:20,server_15,12.66,85.55,51.32,56.09,40.34
21:46:20,server_16,26.91,33.39,195.96,291.99,30.94
21:46:20,server_12,32.39,34.25,351.86,264.89,6.6
21:46:20,server_20,92.39,11.17,938.74,994.09,61.08
21:46:20,server_18,0.65,81.14,0.0,0.0,90.6
21:46:20,server_19,56.88,73.58,550.17,342.3,74.76
21:46:20,server_17,50.42,59.63,454.11,392.69,51.21
21:46:20,server_11,43.69,43.61,378.8,501.06,53.71
21:46:20,server_3,48.99,59.17,2977.48,2562.6,975.72
21:46:20,server_9,61.76,54.65,673.39,489.95,47.73
21:46:20,server_10,99.66,11.32,1048.99,1129.54,111.74
21:46:20,server_2,46.79,47.05,125.59,82.82,6318.43
21:46:20,server_4,66.25,85.76,702.73,420.04,94.49
21:46:20,server_1,54.67,49.54,10885.66,12755.94,59.95
21:46:20,server_6,90.43,97.88,857.06,1215.64,51.39
21:46:20,server_7,48.57,38.81,22.58,29.75,6437.67
21:46:20,server_5,31.06,39.66,369.54,435.05,94.7
21:46:20,server_8,81.92,25.44,823.99,793.63,0.0
21:46:25,server_20,25.73,29.84,274.18,234.05,0.0
21:46:25,server_19,38.47,30.57,348.6,401.22,88.31
21:46:25,server_18,7.2,91.46,18.88,27.3,28.13
21:46:25,server_17,43.56,50.0,418.02,624.53,26.64
21:46:25,server_16,53.34,51.54,536.46,677.48,38.23
21:46:25,server_15,89.12,2.74,985.01,1185.82,17.96
21:46:25,server_14,59.35,62.11,550.26,667.3,54.62
21:46:25,server_12,11.68,83.37,60.26,50.55,81.01
21:46:25,server_11,45.85,45.14,69.03,97.57,3885.63
21:46:25,server_13,24.75,24.97,259.93,281.27,0.0
21:46:25,server_9,97.04,12.57,958.61,905.13,55.05
21:46:25,server_10,46.2,54.58,492.97,391.83,0.0
21:46:25,server_2,20.33,36.78,289.65,356.36,64.71
21:46:25,server_3,5.23,81.27,82.61,87.66,0.0
21:46:25,server_4,53.98,59.53,18264.0,16621.96,102.39
21:46:25,server_1,21.53,43.86,175.24,99.28,4473.33
21:46:25,server_6,28.22,25.25,196.64,156.39,7287.9
21:46:25,server_7,27.74,17.07,241.57,136.97,62.19
21:46:25,server_8,64.14,77.62,649.73,626.16,106.68
21:46:25,server_5,95.83,88.65,925.87,573.92,139.71
21:46:30,server_12,27.56,82.07,318.14,172.13,130.68
21:46:30,server_20,99.75,99.23,983.85,857.55,68.49
21:46:30,server_19,44.78,68.32,372.32,368.83,66.24
21:46:30,server_18,60.14,50.1,7449.37,7163.52,38.67
21:46:30,server_17,27.83,98.61,330.9,236.4,33.58
21:46:30,server_16,52.43,54.53,551.43,764.06,21.13
21:46:30,server_15,60.09,45.86,7901.37,9011.84,153.42
21:46:30,server_14,93.18,96.9,971.44,1028.76,92.28
21:46:30,server_13,55.33,56.21,647.92,782.96,55.48
21:46:30,server_11,1.04,97.6,21.58,23.07,78.3
21:46:30,server_3,42.07,36.03,376.62,227.19,30.97
21:46:30,server_9,36.42,43.61,331.04,375.08,22.49
21:46:30,server_10,34.67,55.36,264.53,301.47,97.46
21:46:30,server_2,69.79,64.97,687.65,539.91,177.6
21:46:30,server_4,65.48,68.12,678.05,503.92,67.43
21:46:30,server_1,60.86,63.71,530.55,774.96,0.0
21:46:30,server_6,49.77,49.02,47.41,63.02,8479.19
21:46:30,server_7,54.19,46.23,3911.11,3404.99,1139.85
21:46:30,server_8,41.39,22.92,144.99,114.97,4704.85
21:46:30,server_5,66.91,59.89,580.23,797.01,24.37
21:46:35,server_12,50.01,64.64,2754.23,2486.19,1504.97
21:46:35,server_20,36.58,35.58,430.92,333.79,14.33
21:46:35,server_19,27.46,21.39,275.04,248.08,55.17
21:46:35,server_18,28.23,98.0,324.98,198.99,97.93
21:46:35,server_17,60.34,66.76,688.48,850.75,38.22
21:46:35,server_16,47.99,35.92,490.96,520.15,53.37
21:46:35,server_15,95.04,27.07,870.31,933.85,0.0
21:46:35,server_14,92.6,18.44,958.38,640.02,50.74
21:46:35,server_11,23.84,10.42,282.06,248.99,30.34
21:46:35,server_13,51.61,64.94,504.56,752.72,42.82
21:46:35,server_9,26.23,29.89,286.05,147.88,0.0
21:46:35,server_2,91.34,14.91,874.77,566.88,131.45
21:46:35,server_3,57.83,49.82,8438.64,6831.88,147.99
21:46:35,server_4,64.15,72.64,660.06,802.16,91.57
21:46:35,server_5,82.45,19.85,855.01,939.19,43.22
21:46:35,server_1,25.67,30.07,183.38,216.18,0.0
21:46:35,server_7,8.56,88.77,115.33,142.18,0.0
21:46:35,server_10,69.96,70.58,667.72,803.22,45.88
21:46:35,server_8,73.55,30.33,17508.45,17679.66,174.89
21:46:35,server_6,80.78,6.71,902.91,719.53,0.0
21:46:40,server_12,50.54,43.64,4287.86,4875.27,567.45
21:46:40,server_19,63.83,35.47,19891.47,21384.55,1.24
21:46:40,server_18,26.27,81.71,259.06,347.38,107.07
21:46:40,server_17,26.01,29.65,251.27,197.77,91.57
21:46:40,server_16,67.39,81.21,616.16,896.68,73.71
21:46:40,server_15,48.63,61.77,555.14,675.59,32.55
21:46:40,server_14,25.54,30.36,116.5,71.41,8420.31
21:46:40,server_13,96.4,92.79,946.96,895.89,77.8
21:46:40,server_11,69.92,69.15,721.94,729.64,76.57
21:46:40,server_20,57.79,57.58,19549.45,21171.95,23.64
21:46:40,server_9,54.17,54.18,491.4,271.0,60.19
21:46:40,server_1,43.53,41.96,388.17,433.49,24.16
21:46:40,server_2,66.04,69.86,689.86,752.57,47.94
21:46:40,server_3,61.73,65.88,639.86,718.9,61.37
21:46:40,server_4,38.09,52.83,413.51,582.51,146.17
21:46:40,server_10,40.53,53.48,1480.01,1538.89,1591.45
21:46:40,server_6,49.65,78.11,552.06,485.75,110.1
21:46:40,server_7,60.64,78.04,584.86,778.54,37.58
21:46:40,server_8,36.92,66.38,442.44,436.81,54.82
21:46:40,server_5,87.09,16.49,854.27,906.18,52.2
21:46:45,server_11,25.32,35.04,245.29,234.45,42.63
21:46:45,server_19,50.92,37.61,10274.45,10465.86,29.22
21:46:45,server_18,61.72,60.19,3614.52,3208.28,844.11
21:46:45,server_17,38.7,26.51,91.08,97.09,9615.55
21:46:45,server_16,22.91,15.6,250.95,276.52,49.69
21:46:45,server_15,55.57,33.13,15458.92,18255.76,128.03
21:46:45,server_14,30.38,38.41,341.4,504.34,70.78
21:46:45,server_13,87.21,84.0,853.37,840.55,67.17
21:46:45,server_12,61.11,61.99,4818.74,5229.9,566.01
21:46:45,server_20,84.14,8.46,899.38,1309.29,22.46
21:46:45,server_10,85.15,27.48,835.98,624.8,200.29
21:46:45,server_8,32.7,39.94,356.29,350.73,0.0
21:46:45,server_7,66.46,66.74,628.94,653.81,110.03
21:46:45,server_6,45.93,52.49,465.79,453.93,0.0
21:46:45,server_5,64.81,49.74,4497.84,3836.89,1313.98
21:46:45,server_4,67.71,36.0,5646.39,5758.77,159.7
21:46:45,server_3,50.23,43.39,8000.77,7946.0,41.57
21:46:45,server_2,16.01,84.47,117.36,163.46,32.41
21:46:45,server_1,74.97,49.07,17591.07,17826.85,60.07
21:46:45,server_9,96.59,93.28,1002.92,555.2,0.0
21:46:50,server_13,87.75,91.39,816.81,1077.66,61.41
21:46:50,server_14,58.59,61.02,2983.88,2799.3,1786.24
21:46:50,server_15,69.98,68.62,717.74,1068.63,59.0
21:46:50,server_16,47.22,59.32,3432.45,3142.33,1994.79
21:46:50,server_19,39.56,44.54,23.51,14.75,4334.61
21:46:50,server_20,22.46,83.84,159.08,203.05,43.53
21:46:50,server_18,41.21,56.1,4163.01,3497.32,1445.86
21:46:50,server_12,97.4,3.72,990.18,960.86,137.8
21:46:50,server_17,57.94,68.11,548.22,426.69,136.11
21:46:50,server_11,2.58,85.41,0.0,0.0,0.0
21:46:50,server_3,34.03,28.12,114.49,97.05,5596.37
21:46:50,server_9,32.35,36.94,359.14,470.07,81.44
21:46:50,server_8,47.2,55.42,544.31,400.02,151.32
21:46:50,server_7,43.45,56.89,501.36,362.67,0.0
21:46:50,server_6,47.64,34.99,168.8,150.34,5687.92
21:46:50,server_5,32.54,41.56,283.16,238.73,13.15
21:46:50,server_4,36.4,59.2,328.34,375.13,10.31
21:46:50,server_2,57.04,55.65,2255.38,2380.12,1350.42
21:46:50,server_1,96.11,88.73,1049.94,1418.11,171.11
21:46:50,server_10,23.08,24.61,164.27,175.31,3797.8
21:46:55,server_13,27.94,35.0,293.32,168.53,0.0
21:46:55,server_14,65.43,91.4,616.3,561.07,3.87
21:46:55,server_15,85.45,22.76,860.21,633.36,100.36
21:46:55,server_16,44.89,42.22,104.11,96.17,5913.78
21:46:55,server_20,48.18,22.72,78.53,43.98,6788.06
21:46:55,server_18,28.88,33.65,20.2,25.71,9231.72
21:46:55,server_19,24.26,52.38,225.63,127.77,56.67
21:46:55,server_12,68.93,66.03,671.5,500.45,11.96
21:46:55,server_17,68.43,66.85,1804.34,1518.71,632.66
21:46:55,server_11,61.16,32.79,12726.76,10383.24,195.53
21:46:55,server_10,55.11,53.81,526.29,369.86,95.13
21:46:55,server_9,35.11,54.52,194.71,215.45,97.12
21:46:55,server_2,94.76,80.33,885.64,1160.6,98.77
21:46:55,server_3,26.95,33.96,171.96,230.05,134.01
21:46:55,server_4,44.3,36.88,469.53,510.19,0.0
21:46:55,server_1,99.55,95.34,1047.23,1387.73,22.53
21:46:55,server_6,95.87,92.91,966.66,1314.91,0.0
21:46:55,server_7,32.11,41.6,409.67,421.6,46.72
21:46:55,server_8,48.13,63.56,3484.97,3616.67,533.47
21:46:55,server_5,91.56,24.92,956.15,1095.88,132.79
21:47:00,server_12,86.55,97.69,807.54,1190.8,77.74
21:47:00,server_19,41.89,49.43,1572.31,1278.4,823.56
21:47:00,server_18,28.5,31.19,289.9,165.19,25.18
21:47:00,server_17,74.44,39.83,12807.65,11544.94,37.72
21:47:00,server_16,67.51,51.07,12086.74,12873.62,23.62
21:47:00,server_15,33.53,49.88,323.05,285.54,0.51
21:47:00,server_14,30.23,42.05,314.48,177.38,0.0
21:47:00,server_13,26.71,95.62,268.2,367.79,114.06
21:47:00,server_11,25.26,97.14,147.59,132.92,45.81
21:47:00,server_20,17.85,95.81,126.08,64.62,104.07
21:47:00,server_9,90.42,85.31,981.09,1240.69,71.57
21:47:00,server_1,96.38,91.98,836.22,1110.49,120.15
21:47:00,server_2,52.64,41.46,16038.95,14271.83,103.9
21:47:00,server_3,79.58,32.24,6206.15,6329.01,81.46
21:47:00,server_4,96.25,4.48,909.33,1294.21,104.05
21:47:00,server_10,81.54,24.7,857.68,659.63,116.99
21:47:00,server_6,40.5,41.88,392.73,456.57,37.85
21:47:00,server_7,53.27,51.19,3202.77,2840.41,811.03
21:47:00,server_8,47.16,61.95,458.72,342.81,13.41
21:47:00,server_5,99.47,88.63,1072.33,968.53,59.3
21:47:05,server_12,85.35,83.51,913.43,618.52,0.0
21:47:05,server_19,49.21,42.8,2308.33,2328.91,1492.12
21:47:05,server_18,78.59,55.34,15714.33,13879.58,82.59
21:47:05,server_17,97.85,99.76,994.55,710.17,69.55
21:47:05,server_16,29.05,28.33,348.08,458.9,50.82
21:47:05,server_15,25.09,31.4,174.84,103.85,100.59
21:47:05,server_14,31.7,39.12,338.04,281.01,0.0
21:47:05,server_13,30.63,30.96,338.21,503.57,48.07
21:47:05,server_11,49.62,43.75,97.38,102.05,8595.72
21:47:05,server_20,50.56,53.58,3686.5,3504.32,760.32
21:47:05,server_9,67.89,83.25,662.29,892.75,92.43
21:47:05,server_1,33.04,22.42,317.51,395.94,4.35
21:47:05,server_2,65.87,34.89,10047.58,9151.11,21.66
21:47:05,server_3,39.69,46.29,339.77,442.61,32.5
21:47:05,server_4,1.75,96.92,0.0,0.0,72.9
21:47:05,server_10,27.63,31.14,179.58,137.6,3293.36
21:47:05,server_6,23.37,20.01,198.32,212.22,7606.72
21:47:05,server_7,33.42,33.18,194.26,133.79,8091.96
21:47:05,server_8,20.38,24.41,153.33,156.64,5730.66
21:47:05,server_5,57.14,53.25,549.22,799.23,166.41
21:47:10,server_11,43.25,57.29,4410.94,4123.76,1982.63
21:47:10,server_19,66.15,79.0,629.94,819.15,93.74
21:47:10,server_18,7.68,91.64,0.0,0.0,0.0
21:47:10,server_17,48.26,47.69,466.7,510.5,0.0
21:47:10,server_16,55.75,87.83,505.78,260.06,98.1
21:47:10,server_15,78.7,30.26,15144.72,17202.84,12.1
21:47:10,server_14,54.45,53.87,601.1,889.69,68.26
21:47:10,server_13,28.04,45.02,281.78,176.6,48.95
21:47:10,server_12,36.18,52.72,446.99,326.27,160.6
21:47:10,server_20,29.32,99.94,288.66,185.97,0.0
21:47:10,server_10,47.29,47.73,6.63,3.92,9675.02
21:47:10,server_8,58.79,79.54,588.03,706.24,181.7
21:47:10,server_7,58.51,54.66,521.19,612.02,63.73
21:47:10,server_6,87.41,23.94,892.6,1135.56,0.0
21:47:10,server_5,97.53,26.28,907.07,885.35,0.0
21:47:10,server_4,32.34,49.48,324.72,281.0,36.66
21:47:10,server_3,60.44,53.57,1928.67,1826.22,1592.73
21:47:10,server_2,37.69,44.58,153.13,136.58,9917.72
21:47:10,server_1,28.43,19.6,240.69,221.05,52.43
21:47:10,server_9,34.86,56.11,305.52,361.5,115.15
21:47:15,server_12,87.97,98.78,896.11,985.13,158.79
21:47:15,server_20,61.77,56.01,3063.12,2683.46,679.26
21:47:15,server_14,37.45,59.81,329.88,406.58,25.75
21:47:15,server_19,37.11,39.08,415.09,369.76,0.0
21:47:15,server_16,28.3,31.64,226.62,129.79,0.0
21:47:15,server_17,57.5,39.36,12472.19,10766.15,198.41
21:47:15,server_18,61.48,58.63,3804.39,3479.69,614.07
21:47:15,server_15,58.78,45.6,17235.12,14402.93,14.68
21:47:15,server_10,67.38,66.95,3136.21,3341.02,649.8
21:47:15,server_13,86.9,11.57,899.48,959.22,20.64
21:47:15,server_8,21.24,37.25,195.22,196.33,14.32
21:47:15,server_9,1.55,87.08,20.32,24.37,20.04
21:47:15,server_1,26.06,37.51,299.66,388.16,82.55
21:47:15,server_2,29.64,45.36,112.54,96.52,3537.14
21:47:15,server_3,25.48,30.85,146.71,212.05,3709.12
21:47:15,server_11,90.91,14.29,909.59,1091.74,127.16
21:47:15,server_5,95.13,94.72,977.99,676.57,156.44
21:47:15,server_6,52.71,60.34,589.62,799.69,0.0
21:47:15,server_4,39.69,40.32,390.71,410.93,0.0
21:47:15,server_7,92.83,82.81,926.89,739.68,145.81
21:47:20,server_20,62.65,50.89,15984.07,15215.69,143.93
21:47:20,server_19,45.91,40.19,3068.19,3486.49,1563.55
21:47:20,server_18,51.15,65.45,570.98,474.82,30.44
21:47:20,server_17,43.16,44.43,459.65,246.22,62.96
21:47:20,server_16,63.42,46.23,3935.07,4196.52,655.8
21:47:20,server_15,33.3,28.99,376.6,451.88,14.83
21:47:20,server_14,94.04,88.12,982.07,1260.61,6.88
21:47:20,server_12,34.9,32.58,331.23,403.5,26.52
21:47:20,server_11,21.42,25.46,252.28,286.26,82.31
21:47:20,server_13,95.16,82.91,930.76,833.18,115.85
21:47:20,server_9,28.73,97.97,335.13,218.58,52.84
21:47:20,server_10,90.8,92.46,915.95,708.82,165.21
21:47:20,server_2,24.96,28.15,230.95,340.72,0.0
21:47:20,server_3,75.76,32.49,17306.62,13940.9,119.59
21:47:20,server_4,98.69,92.2,1014.07,1370.91,52.53
21:47:20,server_1,81.56,19.11,825.58,1232.09,70.97
21:47:20,server_6,89.29,85.69,898.45,752.49,72.07
21:47:20,server_7,49.15,46.46,4.85,2.61,4809.48
21:47:20,server_8,34.23,48.19,312.53,280.11,73.58
21:47:20,server_5,17.27,92.15,183.36,238.39,46.3
21:47:25,server_12,65.77,55.49,11279.39,11593.29,55.98
21:47:25,server_20,92.79,82.35,895.67,873.57,123.15
21:47:25,server_19,44.85,52.08,487.87,350.33,77.43
21:47:25,server_18,49.98,22.99,187.1,102.78,4862.81
21:47:25,server_17,49.59,44.74,540.37,631.84,13.64
21:47:25,server_16,57.97,58.16,11989.93,13412.04,140.76
21:47:25,server_15,28.3,24.3,336.66,193.75,16.4
21:47:25,server_14,53.29,52.89,520.13,378.23,120.01
21:47:25,server_13,66.29,58.34,650.06,843.76,58.74
21:47:25,server_11,33.64,39.98,280.94,411.51,58.9
21:47:25,server_3,69.73,75.65,640.92,431.5,57.94
21:47:25,server_9,48.93,47.76,504.25,606.63,130.45
21:47:25,server_8,41.75,52.08,372.14,210.14,33.14
21:47:25,server_7,41.89,49.98,1590.2,1601.84,1576.01
21:47:25,server_6,17.52,81.86,150.81,79.35,0.0
21:47:25,server_5,35.86,39.74,50.87,58.76,9049.79
21:47:25,server_4,70.96,46.07,9598.44,7901.2,93.07
21:47:25,server_2,44.07,65.72,3025.04,2822.12,573.77
21:47:25,server_1,69.27,65.06,2386.19,2003.84,1896.19
21:47:25,server_10,36.14,25.44,374.94,514.74,143.71
21:47:30,server_13,87.66,80.5,942.4,1182.26,66.71
21:47:30,server_14,65.92,55.3,701.95,631.38,31.96
21:47:30,server_15,88.81,15.02,834.29,487.18,5.97
21:47:30,server_16,55.64,56.18,594.85,454.37,28.52
21:47:30,server_20,65.69,74.88,607.22,561.06,86.44
21:47:30,server_18,51.73,65.54,515.38,451.9,41.77
21:47:30,server_19,88.06,85.24,880.56,1114.3,40.59
21:47:30,server_12,26.47,25.19,132.89,188.03,6496.94
21:47:30,server_17,86.16,26.11,846.8,1222.58,0.0
21:47:30,server_11,61.25,92.8,702.99,588.23,110.03
21:47:30,server_3,32.03,24.41,337.31,193.61,50.1
21:47:30,server_9,52.62,55.14,532.05,794.34,65.18
21:47:30,server_1,91.0,97.62,881.26,1031.55,162.81
21:47:30,server_2,59.15,56.73,644.61,692.95,7.11
21:47:30,server_4,6.85,91.29,0.0,0.0,62.54
21:47:30,server_10,28.04,32.95,298.58,192.14,38.51
